year,state,district,c1_x,c2_x,c1_party_x,c2_party_x,c1_votes,c2_votes,winner,winner_party,c1_y,c2_y,c1_party_y,c2_party_y,c1_pct,c2_pct
2022,PENNSYLVANIA,12,SUMMER LEE,MIKE DOYLE,DEMOCRAT,REPUBLICAN,184674,143946.0,SUMMER LEE,DEMOCRAT,SUMMER LEE,MIKE DOYLE,DEM,REP,54.0,40.0
2022,PENNSYLVANIA,17,CHRIS DELUZIO,JEREMY SHAFFER,DEMOCRAT,REPUBLICAN,193615,169013.0,CHRIS DELUZIO,DEMOCRAT,CHRIS DELUZIO,JEREMY SHAFFER,DEM,REP,44.0,41.0
2022,RHODE ISLAND,2,SETH M MAGAZINER,ALLAN W FUNG,DEMOCRAT,REPUBLICAN,101432,93969.0,SETH M MAGAZINER,DEMOCRAT,ALLAN W. FUNG,ALLAN W. FUNG,REP,REP,45.86,44.92
2022,TENNESSEE,5,ANDY OGLES,HEIDI CAMPBELL,REPUBLICAN,DEMOCRAT,123558,93648.0,ANDY OGLES,REPUBLICAN,HEIDI CAMPBELL,ANDY OGLES,DEM,REP,51.0,48.0
2022,TEXAS,15,MONICA DE LA CRUZ,MICHELLE VALLEJO,REPUBLICAN,DEMOCRAT,80978,68097.0,MONICA DE LA CRUZ,REPUBLICAN,MONICA DE LA CRUZ,MICHELLE VALLEJO,REP,DEM,44.0,40.0
2022,TEXAS,23,TONY GONZALES,JOHN LIRA,REPUBLICAN,DEMOCRAT,116649,80947.0,TONY GONZALES,REPUBLICAN,TONY GONZALES,JOHN LIRA,REP,DEM,42.0,26.0
2022,TEXAS,34,VICENTE GONZALEZ,MAYRA FLORES,DEMOCRAT,REPUBLICAN,70896,59464.0,VICENTE GONZALEZ,DEMOCRAT,MAYRA FLORES,DAN SANCHEZ,REP,DEM,24.0,19.0
2022,UTAH,1,BLAKE D MOORE,RICK EDWIN JONES,REPUBLICAN,DEMOCRAT,178434,87986.0,BLAKE D MOORE,REPUBLICAN,BLAKE D. MOORE,RICK EDWIN JONES,REP,DEM,61.66,32.21
2022,UTAH,2,CHRIS STEWART,NICK MITCHELL,REPUBLICAN,DEMOCRAT,154883,88224.0,CHRIS STEWART,REPUBLICAN,CHRIS STEWART,NICK MITCHELL,REP,DEM,50.2,30.91
2022,UTAH,3,JOHN R CURTIS,GLENN J WRIGHT,REPUBLICAN,DEMOCRAT,182497,83687.0,JOHN R CURTIS,REPUBLICAN,JOHN CURTIS,GLENN J. WRIGHT,REP,DEM,51.39,26.79
2022,UTAH,4,BURGESS OWENS,DARLENE MCDONALD,REPUBLICAN,DEMOCRAT,155110,82181.0,BURGESS OWENS,REPUBLICAN,BURGESS OWENS,DARLENE MCDONALD,REP,DEM,57.14,30.36
2022,VIRGINIA,2,JEN A KIGGANS,ELAINE G LURIA,REPUBLICAN,DEMOCRAT,153328,143219.0,JEN A KIGGANS,REPUBLICAN,ELAINE G. LURIA,ELAINE G. LURIA,DEM,DEM,39.0,38.0
2022,VIRGINIA,7,ABIGAIL DAVIS SPANBERGER,YESLI I VEGA,DEMOCRAT,REPUBLICAN,143357,130586.0,ABIGAIL DAVIS SPANBERGER,DEMOCRAT,ABIGAIL A. SPANBERGER,YESLI I. VEGA,DEM,REP,46.0,41.0
2022,VIRGINIA,10,JENNIFER WEXTON,HUNG CAO,DEMOCRAT,REPUBLICAN,157405,138163.0,JENNIFER WEXTON,DEMOCRAT,JENNIFER T. WEXTON,HUNG CAO,DEM,REP,43.0,41.0
2022,WASHINGTON,3,MARIE GLUESENKAMP PEREZ,JOE KENT,DEMOCRAT,REPUBLICAN,160314,157685.0,MARIE GLUESENKAMP PEREZ,DEMOCRAT,MARIE GLUESENKAMP PEREZ,JOE KENT,DEM,REP,47.0,45.0
2022,WASHINGTON,4,DAN NEWHOUSE,DOUG WHITE,REPUBLICAN,DEMOCRAT,150619,70710.0,DAN NEWHOUSE,REPUBLICAN,LOREN CULP,DAN NEWHOUSE,REP,REP,37.9,31.1
2022,WASHINGTON,8,KIM SCHRIER,MATT LARKIN,DEMOCRAT,REPUBLICAN,179003,155976.0,KIM SCHRIER,DEMOCRAT,KIM SCHRIER,KIM SCHRIER,DEM,DEM,48.0,48.0
2022,WISCONSIN,3,DERRICK VAN ORDEN,BRAD PFAFF,REPUBLICAN,DEMOCRAT,164743,152977.0,DERRICK VAN ORDEN,REPUBLICAN,DERRICK VAN ORDEN,DEB BALDUS MCGRATH,REP,DEM,47.0,38.0
