,year,state,district,c1_x,c2_x,c1_party_x,c2_party_x,c1_votes,c2_votes,winner,winner_party,c1_y,c2_y,c1_party_y,c2_party_y,c1_pct,c2_pct
182,2020,ILLINOIS,14,JIM OBERWEIS,JOSEPH MONACK,REPUBLICAN,WRITE-IN,401052,401052,JIM OBERWEIS,REPUBLICAN,LAUREN UNDERWOOD,JAMES D. OBERWEIS,DEM,REP,47.0,38.0
183,2020,ILLINOIS,17,CHERI BUSTOS,ESTHER JOY KING,DEMOCRAT,REPUBLICAN,299895,299895,CHERI BUSTOS,DEMOCRAT,CHERI BUSTOS,CHERI BUSTOS,DEM,DEM,54.3,49.0
184,2020,INDIANA,5,CHRISTINA HALE,KENNETH TUCKER,DEMOCRAT,LIBERTARIAN,416226,416226,CHRISTINA HALE,DEMOCRAT,CHRISTINA HALE,CHRISTINA HALE,DEM,DEM,51.0,50.0
185,2020,IOWA,1,ABBY FINKENAUER,ASHLEY HINSON,DEMOCRAT,REPUBLICAN,423971,423971,ABBY FINKENAUER,DEMOCRAT,ABBY FINKENAUER,ABBY FINKENAUER,DEM,DEM,56.0,54.0
186,2020,IOWA,2,MARIANNETTE MILLER-MEEKS,OVERVOTES,REPUBLICAN,,413989,413989,MARIANNETTE MILLER-MEEKS,REPUBLICAN,RITA R. HART,RITA R. HART,DEM,DEM,54.0,51.0
187,2020,IOWA,3,BRYAN JACK HOLDER,CYNTHIA AXNE,LIBERTARIAN,DEMOCRAT,460813,460813,BRYAN JACK HOLDER,LIBERTARIAN,CINDY AXNE,CINDY AXNE,DEM,DEM,55.0,53.0
188,2020,IOWA,4,J D SCHOLTEN,OVERVOTES,DEMOCRAT,,401495,401495,J D SCHOLTEN,DEMOCRAT,RANDY FEENSTRA,RANDY FEENSTRA,REP,REP,56.0,55.0
189,2020,KANSAS,1,KALI BARNETT,TRACEY MANN,DEMOCRAT,REPUBLICAN,292622,292622,KALI BARNETT,DEMOCRAT,TRACEY MANN,KALI BARNETT,REP,DEM,56.0,25.0
190,2020,KANSAS,2,JAKE LATURNER,MICHELLE DE LA ISLA,REPUBLICAN,DEMOCRAT,336315,336315,JAKE LATURNER,REPUBLICAN,JAKE LATURNER,JAKE LATURNER,REP,REP,47.0,45.0
191,2020,KANSAS,3,AMANDA L ADKINS,SHARICE DAVIDS,REPUBLICAN,DEMOCRAT,410418,410418,AMANDA L ADKINS,REPUBLICAN,SHARICE DAVIDS,AMANDA L. ADKINS,DEM,REP,56.0,36.0
192,2020,KANSAS,4,LAURA LOMBARD,RON ESTES,DEMOCRAT,REPUBLICAN,319598,319598,LAURA LOMBARD,DEMOCRAT,RON ESTES,LAURA LOMBARD,REP,DEM,51.0,37.0
193,2020,KENTUCKY,6,ANDY BARR,FRANK HARRIS,REPUBLICAN,LIBERTARIAN,378450,378450,ANDY BARR,REPUBLICAN,JOSHUA D. HICKS,ANDY BARR,DEM,REP,50.0,48.0
194,2020,MAINE,1,CHELLIE PINGREE,JAY T ALLEN,DEMOCRAT,REPUBLICAN,447981,447981,CHELLIE PINGREE,DEMOCRAT,CHELLIE PINGREE,CHELLIE PINGREE,DEM,DEM,58.0,58.0
195,2020,MAINE,2,DALE JOHN CRAFTS,JARED F GOLDEN,REPUBLICAN,DEMOCRAT,380324,380324,DALE JOHN CRAFTS,REPUBLICAN,JARED FORREST GOLDEN,JARED FORREST GOLDEN,DEM,DEM,60.4,56.0
196,2020,MICHIGAN,2,BILL HUIZENGA,BRYAN BERGHOEF,REPUBLICAN,DEMOCRAT,403247,403247,BILL HUIZENGA,REPUBLICAN,BILL HUIZENGA,BRYAN BERGHOEF,REP,DEM,48.5,31.5
197,2020,MICHIGAN,3,HILLARY SCHOLTEN,PETER MEIJER,DEMOCRAT,REPUBLICAN,403419,403419,HILLARY SCHOLTEN,DEMOCRAT,HILLARY SCHOLTEN,PETER MEIJER,DEM,REP,50.0,50.0
198,2020,MICHIGAN,6,FRED UPTON,JEFF DEPOY,REPUBLICAN,LIBERTARIAN,378980,378980,FRED UPTON,REPUBLICAN,JEN RICHARDSON,FRED UPTON,DEM,REP,56.0,45.64
199,2020,MINNESOTA,1,BILL ROOD,DAN FEEHAN,GRASSROOTS - LEGALIZE CANNABIS,DEMOCRATIC-FARMER-LABOR,368856,368856,BILL ROOD,GRASSROOTS - LEGALIZE CANNABIS,JIM HAGEDORN,DAN FEEHAN,REP,DEM,49.0,48.0
200,2020,MINNESOTA,2,ADAM CHARLES WEEKS,ANGIE CRAIG,LEGAL MARIJUANA NOW,DEMOCRAT,424512,424512,ADAM CHARLES WEEKS,LEGAL MARIJUANA NOW,ANGIE CRAIG,ANGIE CRAIG,DEM,DEM,53.0,45.0
201,2020,MINNESOTA,7,COLLIN C PETERSON,MICHELLE FISCHBACH,DEMOCRAT,REPUBLICAN,363477,363477,COLLIN C PETERSON,DEMOCRAT,MICHELLE FISCHBACH,COLLIN PETERSON,REP,DEM,52.0,42.0
202,2020,MISSOURI,2,ANN WAGNER,GINA BUFE,REPUBLICAN,WRITE-IN,449348,449348,ANN WAGNER,REPUBLICAN,ANN WAGNER,JILL SCHUPP,REP,DEM,50.0,49.0
203,2020,NEBRASKA,2,DON BACON,KARA EASTMAN,REPUBLICAN,DEMOCRAT,336962,336962,DON BACON,REPUBLICAN,DON BACON,KARA EASTMAN,REP,DEM,50.5,50.0
204,2020,NEW HAMPSHIRE,1,CHRIS PAPPAS,MATT MOWERS,DEMOCRAT,REPUBLICAN,400661,400661,CHRIS PAPPAS,DEMOCRAT,CHRIS PAPPAS,CHRIS PAPPAS,DEM,DEM,56.0,53.0
205,2020,NEW HAMPSHIRE,2,ANDREW OLDING,ANN M KUSTER,LIBERTARIAN,DEMOCRAT,386441,386441,ANDREW OLDING,LIBERTARIAN,ANN MCLANE KUSTER,ANN MCLANE KUSTER,DEM,DEM,54.0,52.0
206,2020,NEW JERSEY,2,AMY KENNEDY,JEFFERSON VAN DREW,DEMOCRAT,REPUBLICAN,376547,376547,AMY KENNEDY,DEMOCRAT,AMY KENNEDY,AMY KENNEDY,DEM,DEM,51.0,51.0
207,2020,NEW JERSEY,3,ANDY KIM,DAVID RICHTER,DEMOCRAT,REPUBLICAN,431762,431762,ANDY KIM,DEMOCRAT,ANDY KIM,DAVID RICHTER,DEM,REP,45.0,42.0
208,2020,NEW JERSEY,7,THOMAS H KEAN JR,TOM MALINOWSKI,REPUBLICAN,DEMOCRAT,433947,433947,THOMAS H KEAN JR,REPUBLICAN,THOMAS H. KEAN JR.,TOM MALINOWSKI,REP,DEM,44.0,42.0
209,2020,NEW MEXICO,1,DEBRA A HAALAND,MICHELLE GARCIA HOLMES,DEMOCRAT,REPUBLICAN,321290,321290,DEBRA A HAALAND,DEMOCRAT,DEBRA A. HAALAND,DEBRA A. HAALAND,DEM,DEM,58.0,58.0
210,2020,NEW MEXICO,2,STEVE JONES,XOCHITL TORRES SMALL,WRITE-IN (INDEPENDENT),DEMOCRAT,264946,264946,STEVE JONES,WRITE-IN (INDEPENDENT),YVETTE HERRELL,YVETTE HERRELL,REP,REP,51.0,48.0
211,2020,NEW MEXICO,3,ALEXIS M JOHNSON,TERESA LEGER FERNANDEZ,REPUBLICAN,DEMOCRAT,317448,317448,ALEXIS M JOHNSON,REPUBLICAN,TERESA LEGER FERNANDEZ,TERESA LEGER FERNANDEZ,DEM,DEM,58.0,50.0
212,2020,NEW YORK,1,LEE M ZELDIN,LEE M ZELDIN,CONSERVATIVE,INDEPENDENCE,389014,389014,LEE M ZELDIN,CONSERVATIVE,LEE M. ZELDIN,NANCY GOROFF,REP,DEM,49.0,48.0
213,2020,NEW YORK,3,GEORGE AD SANTOS,GEORGE AD SANTOS,CONSERVATIVE,REPUBLICAN,398887,398887,GEORGE AD SANTOS,CONSERVATIVE,THOMAS R. SUOZZI,GEORGE A.D. SANTOS,DEM,REP,50.0,39.0
214,2020,NEW YORK,11,MAX N ROSE,MAX N ROSE,DEMOCRAT,INDEPENDENCE,301351,301351,MAX N ROSE,DEMOCRAT,NICOLE MALLIOTAKIS,MAX N. ROSE,REP,DEM,48.0,47.0
215,2020,NEW YORK,18,CHELE C FARLEY,CHELE C FARLEY,CONSERVATIVE,REPUBLICAN,358738,358738,CHELE C FARLEY,CONSERVATIVE,SEAN PATRICK MALONEY,CHELE FARLEY,DEM,REP,53.0,35.0
216,2020,NEW YORK,22,ANTHONY J BRINDISI,ANTHONY J BRINDISI,DEMOCRAT,INDEPENDENCE,326568,326568,ANTHONY J BRINDISI,DEMOCRAT,ANTHONY J. BRINDISI,CLAUDIA TENNEY,DEM,REP,48.0,39.0
217,2020,NEW YORK,23,ANDREW M KOLSTEE,TOM REED,LIBERTARIAN,CONSERVATIVE,323865,323865,ANDREW M KOLSTEE,LIBERTARIAN,THOMAS REED,THOMAS REED,REP,REP,50.0,47.0
218,2020,NEW YORK,24,DANA BALTER,JOHN M KATKO,DEMOCRAT,CONSERVATIVE,352683,352683,DANA BALTER,DEMOCRAT,JOHN KATKO,DANA BALTER,REP,DEM,51.0,48.0
219,2020,NORTH CAROLINA,8,PATRICIA TIMMONS-GOODSON,RICHARD HUDSON,DEMOCRAT,REPUBLICAN,380555,380555,PATRICIA TIMMONS-GOODSON,DEMOCRAT,PATRICIA TIMMONS-GOODSON,RICHARD HUDSON,DEM,REP,45.0,44.0
220,2020,NORTH CAROLINA,9,CYNTHIA L WALLACE,DAN BISHOP,DEMOCRAT,REPUBLICAN,404124,404124,CYNTHIA L WALLACE,DEMOCRAT,DAN BISHOP,CYNTHIA LEE WALLACE,REP,DEM,45.0,43.0
221,2020,NORTH CAROLINA,11,MADISON CAWTHORN,MOE DAVIS,REPUBLICAN,DEMOCRAT,450145,450145,MADISON CAWTHORN,REPUBLICAN,MORRIS DURHAM DAVIS,DAVID MADISON CAWTHORN,DEM,REP,46.0,46.0
222,2020,OHIO,1,KATE SCHRODER,KEVIN DAVID KAHN,DEMOCRAT,LIBERTARIAN,385285,385285,KATE SCHRODER,DEMOCRAT,KATE SCHRODER,STEVE CHABOT,DEM,REP,50.0,50.0
223,2020,OHIO,10,DESIREE TIMS,MICHAEL R TURNER,DEMOCRAT,REPUBLICAN,364948,364948,DESIREE TIMS,DEMOCRAT,MIKE TURNER,MIKE TURNER,REP,REP,49.0,49.0
224,2020,OHIO,12,ALAINA SHEARER,JOHN S STEWART,DEMOCRAT,LIBERTARIAN,437672,437672,ALAINA SHEARER,DEMOCRAT,TROY BALDERSON,ALAINA SHEARER,REP,DEM,48.0,44.0
225,2020,OKLAHOMA,1,EVELYN L ROGERS,KEVIN HERN,INDEPENDENT,REPUBLICAN,335471,335471,EVELYN L ROGERS,INDEPENDENT,KEVIN HERN,KOJO ASAMOA-CAESAR,REP,DEM,58.8,29.8
226,2020,OKLAHOMA,5,KENDRA S HORN,STEPHANIE BICE,DEMOCRAT,REPUBLICAN,303849,303849,KENDRA S HORN,DEMOCRAT,KENDRA HORN,KENDRA HORN,DEM,DEM,52.0,51.0
227,2020,PENNSYLVANIA,1,BRIAN K FITZPATRICK,CHRISTINA FINELLO,REPUBLICAN,DEMOCRAT,441679,441679,BRIAN K FITZPATRICK,REPUBLICAN,BRIAN FITZPATRICK,BRIAN FITZPATRICK,REP,REP,53.0,52.0
228,2020,PENNSYLVANIA,7,LISA SCHELLER,SUSAN ELLIS WILD,REPUBLICAN,DEMOCRAT,376882,376882,LISA SCHELLER,REPUBLICAN,SUSAN WILD,SUSAN WILD,DEM,DEM,54.0,54.0
229,2020,PENNSYLVANIA,8,JAMES ROCCO BOGNET,MATTHEW ALTON CARTWRIGHT,REPUBLICAN,DEMOCRAT,343787,343787,JAMES ROCCO BOGNET,REPUBLICAN,MATT CARTWRIGHT,MATT CARTWRIGHT,DEM,DEM,50.0,48.0
230,2020,PENNSYLVANIA,10,EUGENE A DEPASQUALE,SCOTT G PERRY,DEMOCRAT,REPUBLICAN,391834,391834,EUGENE A DEPASQUALE,DEMOCRAT,EUGENE A. DEPASQUALE,EUGENE A. DEPASQUALE,DEM,DEM,51.0,50.0
231,2020,PENNSYLVANIA,16,GEORGE J KELLY JR,KRISTY MARIE GNIBUS,REPUBLICAN,DEMOCRAT,354050,354050,GEORGE J KELLY JR,REPUBLICAN,MIKE KELLY,KRISTY MARIE GNIBUS,REP,DEM,48.0,40.0
232,2020,PENNSYLVANIA,17,CONOR J LAMB,RICHARD SEAN PARNELL,DEMOCRAT,REPUBLICAN,434537,434537,CONOR J LAMB,DEMOCRAT,CONOR LAMB,CONOR LAMB,DEM,DEM,54.0,50.0
233,2020,SOUTH CAROLINA,1,JOE CUNNINGHAM,NANCY MACE,DEMOCRAT,REPUBLICAN,427111,427111,JOE CUNNINGHAM,DEMOCRAT,JOE CUNNINGHAM,NANCY MACE,DEM,REP,55.0,47.0
234,2020,TEXAS,3,CHRISTOPHER J CLAYTOR,LULU SEIKALY,LIBERTARIAN,DEMOCRAT,418591,418591,CHRISTOPHER J CLAYTOR,LIBERTARIAN,VAN TAYLOR,HELANE SEIKALY,REP,DEM,48.0,44.0
235,2020,TEXAS,6,MELANIE A BLACK,RON WRIGHT,LIBERTARIAN,REPUBLICAN,339992,339992,MELANIE A BLACK,LIBERTARIAN,RON WRIGHT,RON WRIGHT,REP,REP,45.0,45.0
236,2020,TEXAS,7,LIZZIE FLETCHER,SHAWN KELLY,DEMOCRAT,LIBERTARIAN,314125,314125,LIZZIE FLETCHER,DEMOCRAT,LIZZIE FLETCHER,LIZZIE FLETCHER,DEM,DEM,46.0,45.0
237,2020,TEXAS,10,MICHAEL T MCCAUL,MIKE SIEGEL,REPUBLICAN,DEMOCRAT,413894,413894,MICHAEL T MCCAUL,REPUBLICAN,MICHAEL T. MCCAUL,MICHAEL T. MCCAUL,REP,REP,50.0,47.0
238,2020,TEXAS,17,PETE SESSIONS,RICK KENNEDY,REPUBLICAN,DEMOCRAT,306873,306873,PETE SESSIONS,REPUBLICAN,PETER SESSIONS,RICK KENNEDY,REP,DEM,45.0,42.0
239,2020,TEXAS,21,ARTHUR DIBIANCA,CHIP ROY,LIBERTARIAN,REPUBLICAN,453750,453750,ARTHUR DIBIANCA,LIBERTARIAN,WENDY R. DAVIS,CHIP ROY,DEM,REP,48.0,47.0
240,2020,TEXAS,22,JOSEPH LEBLANC JR,SRI PRESTON KULKARNI,LIBERTARIAN,DEMOCRAT,408048,408048,JOSEPH LEBLANC JR,LIBERTARIAN,SRI KULKARNI,SRI KULKARNI,DEM,DEM,48.0,47.0
241,2020,TEXAS,23,BETO VILLELA,GINA ORTIZ JONES,LIBERTARIAN,DEMOCRAT,295457,295457,BETO VILLELA,LIBERTARIAN,GINA ORTIZ JONES,TONY GONZALES,DEM,REP,45.0,43.0
242,2020,TEXAS,24,BETH VAN DUYNE,CANDACE VALENZUELA,REPUBLICAN,DEMOCRAT,344021,344021,BETH VAN DUYNE,REPUBLICAN,CANDACE VALENZUELA,CANDACE VALENZUELA,DEM,DEM,48.0,45.0
243,2020,TEXAS,25,BILL KELSEY,JULIE OLIVER,LIBERTARIAN,DEMOCRAT,393523,393523,BILL KELSEY,LIBERTARIAN,ROGER WILLIAMS,ROGER WILLIAMS,REP,REP,52.0,45.0
244,2020,TEXAS,31,CLARK PATTERSON,DONNA IMAM,LIBERTARIAN,DEMOCRAT,398057,398057,CLARK PATTERSON,LIBERTARIAN,JOHN CARTER,DONNA IMAM,REP,DEM,43.0,37.0
245,2020,UTAH,1,BLAKE DAVID MOORE,DARREN PARRY,REPUBLICAN,DEMOCRAT,342351,342351,BLAKE DAVID MOORE,REPUBLICAN,BLAKE D. MOORE,DARREN PARRY,REP,DEM,48.6,22.4
246,2020,UTAH,2,CHRIS STEWART,J ROBERT LATHAM,REPUBLICAN,LIBERTARIAN,354224,354224,CHRIS STEWART,REPUBLICAN,CHRIS STEWART,KAEL WESTON,REP,DEM,47.8,28.4
247,2020,UTAH,3,DANIEL CLYDE CUMMINGS,DEVIN D THORPE,CONSTITUTION,DEMOCRAT,358927,358927,DANIEL CLYDE CUMMINGS,CONSTITUTION,JOHN CURTIS,DEVIN D. THORPE,REP,DEM,50.6,20.4
248,2020,UTAH,4,BEN MCADAMS,BURGESS OWENS,DEMOCRAT,REPUBLICAN,376730,376730,BEN MCADAMS,DEMOCRAT,BEN MCADAMS,BURGESS OWENS,DEM,REP,47.2,46.0
249,2020,VIRGINIA,2,ELAINE G LURIA,SCOTT W TAYLOR,DEMOCRAT,INDEPENDENT,360277,360277,ELAINE G LURIA,DEMOCRAT,ELAINE G. LURIA,ELAINE G. LURIA,DEM,DEM,50.0,48.0
250,2020,VIRGINIA,5,B CAMERON WEBB,"ROBERT G ""BOB"" GOOD",DEMOCRAT,REPUBLICAN,402317,402317,B CAMERON WEBB,DEMOCRAT,"ROBERT G. ""BOB"" GOOD",BRYANT CAMERON WEBB,REP,DEM,48.0,47.0
251,2020,VIRGINIA,7,ABIGAIL DAVIS SPANBERGER,NICK J FREITAS,DEMOCRAT,REPUBLICAN,454339,454339,ABIGAIL DAVIS SPANBERGER,DEMOCRAT,ABIGAIL A. SPANBERGER,NICHOLAS J. FREITAS,DEM,REP,51.6,41.4
252,2020,VIRGINIA,10,ALISCIA N ANDREWS,JENNIFER WEXTON,REPUBLICAN,DEMOCRAT,475546,475546,ALISCIA N ANDREWS,REPUBLICAN,JENNIFER T. WEXTON,ALISCIA ANDREWS,DEM,REP,58.0,36.0
253,2020,WASHINGTON,3,CAROLYN LONG,JAIME HERRERA BEUTLER,DEMOCRAT,REPUBLICAN,417903,417903,CAROLYN LONG,DEMOCRAT,JAIME HERRERA BEUTLER,JAIME HERRERA BEUTLER,REP,REP,49.0,49.0
254,2020,WASHINGTON,10,BETH DOGLIO,MARILYN STRICKLAND,DEMOCRAT,DEMOCRAT,340407,340407,BETH DOGLIO,DEMOCRAT,MARILYN STRICKLAND,BETH DOGLIO,DEM,DEM,43.0,22.0
255,2020,WISCONSIN,1,BRYAN STEIL,ROGER POLACK,REPUBLICAN,DEMOCRAT,401754,401754,BRYAN STEIL,REPUBLICAN,BRYAN STEIL,ROGER POLACK,REP,DEM,49.0,39.0
256,2020,WISCONSIN,3,DERRICK VAN ORDEN,RON KIND,REPUBLICAN,DEMOCRAT,389618,389618,DERRICK VAN ORDEN,REPUBLICAN,PATRICK TESTIN,RON KIND,REP,DEM,45.0,43.0
257,2022,ARIZONA,1,DAVID SCHWEIKERT,JEVIN HODGE,REPUBLICAN,DEMOCRAT,361477,361477,DAVID SCHWEIKERT,REPUBLICAN,JEVIN HODGE,DAVID SCHWEIKERT,DEM,REP,47.0,47.0
258,2022,ARIZONA,2,ELI CRANE,TOM O’HALLERAN,REPUBLICAN,DEMOCRAT,323396,323396,ELI CRANE,REPUBLICAN,ELI CRANE,TOM O'HALLERAN,REP,DEM,45.0,44.0
259,2022,ARIZONA,4,KELLY COOPER,GREG STANTON,REPUBLICAN,DEMOCRAT,265498,265498,KELLY COOPER,REPUBLICAN,GREG STANTON,KELLY COOPER,DEM,REP,46.0,39.0
260,2022,ARIZONA,6,JUAN CISCOMANI,KIRSTEN ENGEL,REPUBLICAN,DEMOCRAT,349283,349283,JUAN CISCOMANI,REPUBLICAN,KIRSTEN ENGEL,JUAN CISCOMANI,DEM,REP,49.0,47.0
261,2022,CALIFORNIA,9,TOM PATTI,JOSH HARDER,REPUBLICAN,DEMOCRAT,174400,174400,TOM PATTI,REPUBLICAN,JOSH HARDER,TOM PATTI,DEM,REP,38.0,38.0
262,2022,CALIFORNIA,13,JOHN DUARTE,ADAM GRAY,REPUBLICAN,DEMOCRAT,133556,133556,JOHN DUARTE,REPUBLICAN,ADAM GRAY,JOHN DUARTE,DEM,REP,47.0,43.0
263,2022,CALIFORNIA,21,MICHAEL MAHER,JIM COSTA,REPUBLICAN,DEMOCRAT,125647,125647,MICHAEL MAHER,REPUBLICAN,JIM COSTA,MICHAEL MAHER,DEM,REP,44.2,43.8
264,2022,CALIFORNIA,22,DAVID G VALADAO,RUDY SALAS,REPUBLICAN,DEMOCRAT,102856,102856,DAVID G VALADAO,REPUBLICAN,RUDY SALAS,RUDY SALAS,DEM,DEM,43.0,39.0
265,2022,CALIFORNIA,26,MATT JACOBS,JULIA BROWNLEY,REPUBLICAN,DEMOCRAT,246789,246789,MATT JACOBS,REPUBLICAN,JULIA BROWNLEY,MATT JACOBS,DEM,REP,47.8,43.0
266,2022,CALIFORNIA,27,MIKE GARCIA,CHRISTY SMITH,REPUBLICAN,DEMOCRAT,196516,196516,MIKE GARCIA,REPUBLICAN,CHRISTY SMITH,MIKE GARCIA,DEM,REP,47.0,47.0
267,2022,CALIFORNIA,40,YOUNG KIM,ASIF MAHMOOD,REPUBLICAN,DEMOCRAT,284311,284311,YOUNG KIM,REPUBLICAN,YOUNG KIM,ASIF MAHMOOD,REP,DEM,51.0,35.0
268,2022,CALIFORNIA,41,KEN CALVERT,WILL ROLLINS,REPUBLICAN,DEMOCRAT,236638,236638,KEN CALVERT,REPUBLICAN,KEN CALVERT,KEN CALVERT,REP,REP,47.0,47.0
269,2022,CALIFORNIA,49,BRIAN MARYOTT,MIKE LEVIN,REPUBLICAN,DEMOCRAT,291735,291735,BRIAN MARYOTT,REPUBLICAN,MIKE LEVIN,BRIAN MARYOTT,DEM,REP,49.0,43.0
270,2022,COLORADO,3,LAUREN BOEBERT,ADAM FRISCH,REPUBLICAN,DEMOCRAT,327285,327285,LAUREN BOEBERT,REPUBLICAN,LAUREN BOEBERT,LAUREN BOEBERT,REP,REP,49.0,47.0
271,2022,COLORADO,7,ERIK AADLAND,BRITTANY PETTERSEN,REPUBLICAN,DEMOCRAT,363601,363601,ERIK AADLAND,REPUBLICAN,BRITTANY PETTERSEN,BRITTANY PETTERSEN,DEM,DEM,44.0,44.0
272,2022,COLORADO,8,BARBARA KIRKMEYER,YADIRA CARAVEO,REPUBLICAN,DEMOCRAT,236501,236501,BARBARA KIRKMEYER,REPUBLICAN,BARBARA KIRKMEYER,YADIRA CARAVEO,REP,DEM,46.0,44.0
273,2022,CONNECTICUT,2,MIKE FRANCE,JOE COURTNEY,REPUBLICAN,DEMOCRAT,285031,285031,MIKE FRANCE,REPUBLICAN,JOE COURTNEY,JOE COURTNEY,DEM,DEM,55.0,51.0
274,2022,CONNECTICUT,4,JAYME STEVENSON,INDEPENDENT,REPUBLICAN,,236084,236084,JAYME STEVENSON,REPUBLICAN,JIM HIMES,JAYME STEVENSON,DEM,REP,53.0,37.0
275,2022,CONNECTICUT,5,GEORGE LOGAN,INDEPENDENT,REPUBLICAN,,253672,253672,GEORGE LOGAN,REPUBLICAN,GEORGE LOGAN,JAHANA HAYES,REP,DEM,49.4,48.7
276,2022,FLORIDA,1,MATT GAETZ,REBEKAH JONES,REPUBLICAN,DEMOCRAT,290816,290816,MATT GAETZ,REPUBLICAN,REBEKAH D. JONES,MATT GAETZ,DEM,REP,52.8,47.2
277,2022,FLORIDA,2,NEAL P DUNN,"AL LAWSON, JR",REPUBLICAN,DEMOCRAT,301389,301389,NEAL P DUNN,REPUBLICAN,NEAL DUNN,AL LAWSON,REP,DEM,49.0,43.0
278,2022,FLORIDA,4,AARON BEAN,LASHONDA “LJ” HOLLOWAY,REPUBLICAN,DEMOCRAT,274103,274103,AARON BEAN,REPUBLICAN,AARON BEAN,"LASHONDA ""L.J."" HOLLOWAY",REP,DEM,50.0,38.0
279,2022,FLORIDA,13,ANNA PAULINA LUNA,ERIC LYNN,REPUBLICAN,DEMOCRAT,341546,341546,ANNA PAULINA LUNA,REPUBLICAN,ERIC LYNN,ANNA PAULINA LUNA,DEM,REP,47.0,47.0
280,2022,FLORIDA,15,LAUREL LEE,ALAN M COHN,REPUBLICAN,DEMOCRAT,248054,248054,LAUREL LEE,REPUBLICAN,LAUREL LEE,ALAN M. COHN,REP,DEM,47.0,44.0
281,2022,FLORIDA,27,MARIA ELVIRA SALAZAR,ANNETTE TADDEO,REPUBLICAN,DEMOCRAT,237442,237442,MARIA ELVIRA SALAZAR,REPUBLICAN,MARIA ELVIRA SALAZAR,ANNETTE TADDEO,REP,DEM,50.0,47.0
282,2022,FLORIDA,28,CARLOS A GIMENEZ,ROBERT ASENCIO,REPUBLICAN,DEMOCRAT,211150,211150,CARLOS A GIMENEZ,REPUBLICAN,CARLOS A. GIMENEZ,ROBERT ASENCIO,REP,DEM,50.0,40.0
283,2022,GEORGIA,2,CHRIS WEST,"SANFORD D BISHOP, JR",REPUBLICAN,DEMOCRAT,241340,241340,CHRIS WEST,REPUBLICAN,SANFORD BISHOP,SANFORD BISHOP,DEM,DEM,50.2,47.0
284,2022,ILLINOIS,8,CHRIS DARGIS,RAJA KRISHNAMOORTHI,REPUBLICAN,DEMOCRAT,207215,207215,CHRIS DARGIS,REPUBLICAN,RAJA KRISHNAMOORTHI,CHRIS DARGIS,DEM,REP,45.0,39.0
285,2022,ILLINOIS,10,JOSEPH SEVERINO,BRADLEY SCOTT SCHNEIDER,REPUBLICAN,DEMOCRAT,242165,242165,JOSEPH SEVERINO,REPUBLICAN,BRAD SCHNEIDER,JOSEPH SEVERINO,DEM,REP,47.8,40.8
286,2022,ILLINOIS,13,REGAN DEERING,NIKKI BUDZINSKI,REPUBLICAN,DEMOCRAT,250450,250450,REGAN DEERING,REPUBLICAN,NIKKI BUDZINSKI,REGAN DEERING,DEM,REP,39.0,36.0
287,2022,ILLINOIS,17,ESTHER JOY KING,ERIC SORENSEN,REPUBLICAN,DEMOCRAT,233123,233123,ESTHER JOY KING,REPUBLICAN,ERIC SORENSEN,ESTHER JOY KING,DEM,REP,47.0,38.0
288,2022,INDIANA,1,JENNIFER-RUTH GREEN,FRANK J MRVAN,REPUBLICAN,DEMOCRAT,213207,213207,JENNIFER-RUTH GREEN,REPUBLICAN,FRANK J. MRVAN,JENNIFER-RUTH GREEN,DEM,REP,47.0,40.0
289,2022,IOWA,1,MARIANNETTE MILLER-MEEKS,CHRISTINA BOHANNAN,REPUBLICAN,DEMOCRAT,309736,309736,MARIANNETTE MILLER-MEEKS,REPUBLICAN,MARIANNETTE MILLER-MEEKS,CHRISTINA BOHANNAN,REP,DEM,43.0,42.0
290,2022,IOWA,2,ASHLEY HINSON,LIZ MATHIS,REPUBLICAN,DEMOCRAT,321507,321507,ASHLEY HINSON,REPUBLICAN,LIZ MATHIS,ASHLEY HINSON,DEM,REP,44.0,44.0
291,2022,IOWA,3,ZACH NUNN,CYNTHIA AXNE,REPUBLICAN,DEMOCRAT,315039,315039,ZACH NUNN,REPUBLICAN,ZACH NUNN,CINDY AXNE,REP,DEM,49.0,47.0
292,2022,KANSAS,2,JAKE LATURNER,PATRICK SCHMIDT,REPUBLICAN,DEMOCRAT,233358,233358,JAKE LATURNER,REPUBLICAN,JAKE LATURNER,PATRICK SCHMIDT,REP,DEM,45.0,42.0
293,2022,KANSAS,3,AMANDA L ADKINS,SHARICE DAVIDS,REPUBLICAN,DEMOCRAT,301294,301294,AMANDA L ADKINS,REPUBLICAN,SHARICE DAVIDS,AMANDA L. ADKINS,DEM,REP,55.0,46.0
294,2022,MAINE,1,EDWIN THELANDER,CHELLIE PINGREE,REPUBLICAN,DEMOCRAT,358138,358138,EDWIN THELANDER,REPUBLICAN,CHELLIE PINGREE,CHELLIE PINGREE,DEM,DEM,62.7,58.0
295,2022,MAINE,2,BRUCE POLIQUIN,JARED F GOLDEN,REPUBLICAN,DEMOCRAT,333326,333326,BRUCE POLIQUIN,REPUBLICAN,JARED FORREST GOLDEN,JARED FORREST GOLDEN,DEM,DEM,50.0,46.7
296,2022,MARYLAND,1,ANDY HARRIS,HEATHER R MIZEUR,REPUBLICAN,DEMOCRAT,293358,293358,ANDY HARRIS,REPUBLICAN,ANDY HARRIS,ANDY HARRIS,REP,REP,45.1,43.7
